Row,FL,X,Y,Z,X1,Y1,Z1
993,c, 89.0, 139.6, -70.8,97.86, 125.45, -70.99
995,c, 85.8, 147.0, -65.7,85.35, 135.49, -59.50
997,c, 82.6, 143.1, -77.5,82.32, 132.63, -88.84
999,c, 84.2, 144.3, -78.8,86.22, 140.33, -84.23
1001,c, 82.1, 151.9, -75.8,74.71, 152.59, -74.33
1003,c, 87.1, 144.7, -81.1,94.66, 140.88, -83.92
1005,c, 79.5, 146.2, -86.2,78.29, 141.30, -96.34
1007,c, 83.9, 148.4, -82.3,89.70, 152.19, -78.00
1009,c, 81.1, 156.0, -84.1,72.80, 157.63, -92.39
1011,c, 79.7, 153.8, -87.5,74.66, 153.03, -96.35
1013,c, 86.7, 151.8, -87.4,93.31, 141.69, -93.90
1015,c, 91.3, 145.0, -72.9,96.53, 140.30, -75.88
1017,c, 87.8, 144.9, -65.2,90.03, 138.57, -64.70
1019,c, 90.6, 146.8, -69.9,90.55, 146.63, -75.09
1021,c, 98.0, 149.9, -61.5,106.12, 144.59, -57.10
1023,c, 94.1, 153.8, -59.7,98.77, 162.29, -53.40
1025,c, 102.0, 149.9, -60.9,107.76, 136.76, -62.63
1027,c, 102.8, 152.7, -53.3,115.83, 146.62, -47.29
1029,c, 99.2, 153.7, -59.0,98.84, 152.37, -68.29
1031,c, 101.8, 158.5, -50.3,103.15, 167.75, -45.32
1033,c, 105.1, 151.9, -47.2,104.81, 137.22, -43.45
1035,c, 106.0, 154.3, -54.1,112.27, 144.65, -55.28
1037,c, 83.5, 150.5, -74.9,73.86, 144.00, -80.33
1039,c, 85.7, 149.4, -78.1,83.36, 144.64, -82.86
1041,c, 82.8, 153.5, -76.7,82.53, 153.25, -85.75
1043,c, 86.1, 156.2, -71.0,89.83, 157.81, -61.02
1045,c, 89.5, 151.5, -72.0,92.22, 155.71, -66.55
1047,c, 91.0, 147.9, -74.9,92.43, 143.80, -78.57
1049,c, 94.6, 153.1, -74.4,106.39, 146.08, -71.01
1051,c, 88.9, 154.5, -77.0,84.94, 158.46, -84.92
1053,c, 99.8, 151.9, -82.1,113.29, 139.22, -88.91
1055,c, 105.2, 153.7, -93.9,106.12, 139.79, -100.68
1057,c, 110.3, 155.3, -90.3,117.82, 144.20, -91.68
1059,c, 106.7, 161.1, -87.4,103.14, 167.73, -86.48
1061,c, 109.8, 153.8, -94.3,114.23, 140.56, -97.53
1063,c, 111.4, 163.0, -87.8,120.05, 157.60, -84.72
1065,c, 112.9, 160.7, -91.7,120.90, 147.70, -98.85
1067,c, 108.5, 163.8, -92.6,112.68, 153.44, -101.82
1069,c, 96.3, 160.8, -74.1,102.21, 161.40, -62.67
1071,c, 95.3, 159.3, -86.1,91.22, 148.97, -96.14
1073,c, 87.6, 163.9, -86.7,79.69, 154.78, -87.53
1075,c, 94.5, 162.3, -89.7,106.98, 153.81, -87.09
1077,c, 104.9, 161.3, -80.0,116.83, 151.67, -77.37
1079,c, 110.8, 166.7, -78.0,119.23, 158.10, -73.39
1081,c, 109.3, 168.1, -84.1,115.74, 156.22, -92.60
1083,c, 113.1, 168.2, -78.6,121.49, 156.19, -77.06
1085,c, 105.7, 171.5, -77.8,100.44, 172.74, -72.09
1087,c, 97.9, 168.9, -80.8,86.37, 173.35, -76.54
1089,c, 104.2, 164.8, -90.2,111.35, 146.30, -92.74
1091,c, 99.2, 175.4, -87.9,92.56, 163.46, -97.59
1093,c, 109.3, 177.5, -85.0,117.23, 165.27, -83.72
1095,c, 103.7, 182.1, -81.0,101.42, 183.44, -70.10
1097,c, 109.0, 181.2, -87.6,115.52, 171.02, -99.05
1099,c, 109.2, 183.6, -90.3,108.42, 185.35, -98.43
1101,c, 116.3, 190.4, -90.4,123.25, 194.56, -89.04
1103,c, 114.4, 187.2, -96.3,117.99, 180.34, -106.91
1105,c, 105.4, 186.0, -90.2,105.44, 188.35, -96.14
1107,c, 116.5, 192.1, -84.5,124.77, 192.42, -80.57
1109,c, 119.7, 195.5, -86.1,128.14, 189.30, -89.94
1111,c, 115.1, 197.0, -81.9,117.45, 197.05, -70.93
1113,c, 111.0, 197.8, -87.5,108.26, 203.99, -87.24
1115,c, 115.8, 194.5, -91.8,123.76, 193.31, -98.36
1117,c, 114.1, 194.2, -91.5,118.98, 192.67, -97.01
1119,c, 120.1, 199.4, -89.2,132.23, 202.37, -94.83
1121,c, 118.3, 202.7, -84.9,129.78, 206.86, -80.03
1123,c, 113.8, 201.1, -87.8,113.63, 205.32, -94.15
1125,c, 110.0, 181.8, -81.3,119.23, 179.35, -74.49
1127,c, 109.6, 182.9, -81.8,114.46, 183.21, -84.85
1129,c, 106.9, 185.0, -80.6,111.51, 186.31, -79.39
1131,c, 101.6, 181.9, -88.2,97.08, 176.84, -99.71
1133,c, 107.7, 192.5, -83.9,116.37, 194.11, -88.68
1135,c, 104.9, 194.6, -82.4,111.07, 196.32, -81.92
1137,c, 103.1, 195.9, -79.4,105.69, 204.27, -75.27
1139,c, 101.1, 196.6, -87.6,99.69, 200.51, -97.21
1141,c, 97.6, 190.0, -87.9,94.17, 193.68, -97.09
1143,c, 99.7, 181.6, -89.0,98.12, 173.77, -103.55
1145,c, 22.7, 143.5, -11.1,23.09, 137.39, -5.95
1147,c, 19.7, 142.0, -10.7,19.05, 134.25, -6.81
1149,c, 18.4, 144.0, -11.9,15.64, 140.84, -4.21
1151,c, 14.9, 142.1, -15.8,7.96, 139.40, -14.25
1153,c, 17.5, 143.2, -17.6,17.84, 138.74, -19.91
1155,c, 13.2, 145.2, -11.9,6.15, 137.57, -6.96
1157,c, 10.2, 143.8, -18.7,-5.85, 134.94, -24.27
1159,c, 40.1, 147.7, -14.1,44.50, 142.48, -19.04
1161,c, 36.5, 147.7, -7.0,35.48, 140.13, -2.25
1163,c, 45.4, 146.2, -11.3,50.47, 137.17, -12.97
1165,c, 40.2, 150.3, -8.9,36.33, 146.37, -14.06
1167,c, 40.8, 144.0, -2.8,35.68, 132.41, 0.18
1169,c, 50.4, 145.5, -7.1,51.87, 136.85, -8.98
1171,c, 44.5, 146.5, -1.3,41.93, 141.01, 1.37
1173,c, 48.3, 150.0, -2.4,45.22, 154.53, -8.35
1175,c, 50.2, 146.4, 0.5,50.50, 138.34, 6.67
1177,c, 46.5, 143.6, 3.5,43.93, 130.18, 8.50
1179,c, 54.6, 147.6, 0.3,66.40, 144.64, -1.63
1181,c, 48.6, 146.8, 3.5,42.07, 144.33, 10.45
1183,c, 56.5, 145.5, 4.8,63.23, 131.66, 5.83
1185,c, 51.0, 148.7, 8.1,50.61, 147.82, 21.26
1187,c, 51.3, 148.8, 2.7,48.47, 152.48, 0.20
1189,c, 26.2, 148.9, -21.3,24.62, 141.19, -24.96
1191,c, 29.1, 147.9, -25.1,28.35, 143.17, -29.22
1193,c, 28.7, 151.9, -23.5,27.42, 154.34, -20.43
1195,c, 23.7, 144.3, -26.2,19.26, 136.90, -27.26
1197,c, 30.3, 147.1, -29.4,33.83, 141.39, -31.82
1199,c, 21.8, 147.4, -25.4,16.71, 141.32, -21.99
1201,c, 24.8, 144.1, -32.8,21.21, 135.80, -38.32
1203,c, 25.1, 149.5, -28.9,25.62, 154.59, -25.50
1205,c, 20.2, 143.9, -32.3,12.38, 134.54, -38.54
1207,c, 20.6, 145.6, -28.9,15.66, 140.76, -26.96
1209,c, 26.1, 146.7, -33.1,32.08, 142.53, -38.97
1211,c, 27.6, 155.0, -13.0,26.83, 143.47, -11.91
1213,c, 33.4, 157.4, -12.9,37.15, 155.42, -13.41
1215,c, 29.9, 157.0, -3.1,30.14, 147.97, 3.81
1217,c, 31.2, 160.0, -7.6,33.62, 157.01, -10.89
1219,c, 24.8, 157.9, -5.5,19.52, 151.41, -10.66
1221,c, 33.8, 160.0, 3.2,43.73, 153.97, 11.32
1223,c, 25.4, 159.7, 2.3,20.48, 154.16, 6.78
1225,c, 29.9, 160.7, 2.9,26.15, 156.11, -0.06
1227,c, 34.2, 157.9, 9.5,41.52, 153.52, 19.19
1229,c, 25.8, 158.6, 10.3,15.77, 148.98, 13.62
1231,c, 32.4, 160.5, 13.5,37.47, 155.25, 23.88
1233,c, 27.4, 161.0, 11.6,20.74, 157.78, 14.92
1235,c, 29.6, 160.6, 17.9,30.27, 156.81, 29.67
1237,c, 28.3, 162.4, 16.3,21.66, 160.07, 25.31
1239,c, 29.5, 163.4, 11.4,29.80, 169.82, 6.44
1241,c, 31.4, 163.4, 13.8,37.69, 168.22, 17.00
1243,c, 36.3, 157.2, -18.2,42.68, 150.59, -18.91
1245,c, 32.6, 157.3, -24.2,29.48, 153.12, -28.14
1247,c, 36.9, 153.7, -17.9,37.45, 148.54, -13.01
1249,c, 43.2, 158.2, -22.9,53.10, 155.72, -20.20
1251,c, 37.8, 153.3, -26.5,34.52, 148.12, -28.07
1253,c, 39.4, 154.9, -26.9,36.74, 147.88, -31.86
1255,c, 39.4, 156.9, -24.5,33.25, 155.03, -25.31
1257,c, 43.7, 154.9, -21.1,49.99, 147.04, -14.39
1259,c, 40.9, 159.1, -25.2,38.65, 164.66, -23.23
1261,c, 41.4, 156.1, -28.7,36.91, 150.53, -35.06
1263,c, 44.3, 157.8, -30.4,45.06, 150.02, -38.41
1265,c, 43.9, 152.7, -29.3,44.32, 140.14, -31.74
1267,c, 40.4, 159.1, -28.5,34.01, 158.16, -34.33
1269,c, 26.0, 164.9, -24.9,24.44, 159.43, -30.09
1271,c, 18.5, 170.1, -21.9,13.65, 172.67, -29.71
1273,c, 12.4, 169.4, -24.0,2.40, 166.07, -24.06
1275,c, 19.3, 172.1, -24.3,24.82, 170.86, -27.67
1277,c, 11.3, 175.9, -23.1,2.65, 185.09, -28.06
1279,c, 12.3, 170.6, -29.1,10.17, 165.17, -37.08
1281,c, 12.3, 175.4, -21.0,8.61, 165.37, -14.22
1283,c, 5.3, 174.3, -30.3,-2.94, 167.34, -39.41
1285,c, 8.7, 176.1, -25.9,16.52, 180.71, -25.21
1287,c, 5.7, 174.4, -31.2,5.95, 164.82, -39.12
1289,c, 5.6, 177.2, -20.1,3.50, 165.49, -12.92
1291,c, 2.5, 179.9, -26.6,-1.00, 186.96, -17.25
1293,c, 1.3, 176.5, -33.2,0.38, 170.32, -43.32
1295,c, 4.1, 179.8, -29.3,11.93, 179.06, -34.59
1297,c, -0.3, 176.8, -30.9,-1.55, 175.86, -33.47
1299,c, 2.9, 178.9, -36.0,3.84, 176.92, -43.59
1301,c, -0.2, 183.9, -30.2,-3.61, 190.44, -32.42
1303,c, -0.6, 180.4, -22.0,-6.55, 169.77, -10.96
1305,c, -11.9, 181.6, -26.0,-9.19, 183.55, -28.09
1307,c, -21.9, 181.5, -27.1,-27.60, 181.66, -33.22
1309,c, -16.7, 184.0, -26.1,-7.12, 185.09, -37.15
1311,c, -18.4, 188.8, -24.9,-19.37, 199.11, -26.88
1313,c, -13.6, 189.6, -25.4,-15.81, 194.45, -23.25
1315,c, -10.3, 187.9, -29.7,-4.86, 188.14, -33.14
1317,c, -18.0, 183.6, -38.0,-19.90, 179.32, -44.81
1319,c, -14.4, 188.0, -39.4,-9.08, 186.92, -43.07
1321,c, -17.1, 188.6, -40.5,-19.73, 181.83, -51.44
1323,c, -19.3, 188.6, -40.8,-24.16, 179.89, -52.85
1325,c, -12.9, 190.2, -35.2,-5.82, 192.61, -40.91
1327,c, -18.9, 192.7, -26.6,-21.20, 202.54, -23.99
1329,c, -23.4, 192.7, -31.1,-31.83, 202.48, -36.76
1331,c, 35.7, 166.0, -17.5,46.86, 170.14, -7.95
1333,c, 34.6, 165.8, -10.5,30.60, 159.85, -4.62
1335,c, 37.3, 165.5, -13.9,33.05, 163.23, -18.17
1337,c, 42.3, 161.5, -13.1,53.53, 153.30, -14.23
1339,c, 39.7, 162.5, -4.4,39.05, 155.94, 8.03
1341,c, 42.5, 163.3, -12.8,44.77, 158.11, -18.19
1343,c, 40.4, 164.7, -5.8,36.20, 163.86, 1.36
1345,c, 41.2, 165.2, -7.8,39.89, 170.35, -9.97
1347,c, 43.2, 160.8, -3.6,46.96, 152.87, 5.36
1349,c, 42.4, 163.5, -4.5,40.46, 166.40, -2.42
1351,c, 43.4, 164.6, -5.1,42.49, 167.99, -5.26
1353,c, 47.0, 165.9, -5.1,51.55, 167.21, -9.80
1355,c, 48.6, 163.2, -0.7,54.62, 158.90, 3.94
1357,c, 51.3, 164.5, -3.9,60.37, 158.18, -3.66
1359,c, 48.3, 166.3, -0.1,53.53, 168.79, 9.51
1361,c, 28.7, 167.9, -28.3,23.42, 162.62, -33.75
1363,c, 25.8, 169.9, -31.5,17.68, 167.84, -33.85
1365,c, 32.4, 167.4, -35.0,36.94, 162.61, -38.85
1367,c, 32.1, 172.9, -31.7,35.20, 177.13, -28.25
1369,c, 27.4, 168.6, -36.1,21.10, 161.52, -42.56
1371,c, 32.5, 169.7, -36.2,37.59, 164.61, -42.28
1373,c, 26.6, 170.8, -35.9,17.73, 171.45, -40.43
1375,c, 31.4, 169.1, -39.9,33.08, 162.14, -48.57
1377,c, 27.5, 169.7, -39.8,24.70, 165.80, -46.86
1379,c, 28.2, 171.1, -34.9,33.57, 174.79, -33.39
1381,c, 34.7, 175.6, -9.9,45.59, 172.52, -4.26
1383,c, 29.4, 176.4, -8.1,23.78, 168.63, -3.58
1385,c, 31.3, 178.3, -7.4,34.06, 184.34, -12.49
1387,c, 37.5, 175.5, -2.4,47.59, 165.07, 5.30
1389,c, 26.3, 174.5, 0.2,17.89, 164.51, 1.06
1391,c, 36.7, 176.3, 2.3,47.24, 167.39, 6.80
1393,c, 30.9, 179.4, 1.7,31.20, 185.08, 7.31
1395,c, 36.1, 181.2, 1.3,39.61, 185.96, -4.02
1397,c, 34.0, 174.9, 8.3,32.28, 165.31, 14.43
1399,c, 31.5, 179.9, 7.0,23.72, 172.03, 9.19
1401,c, 40.2, 180.0, 4.4,52.59, 174.82, 2.64
1403,c, 33.2, 182.3, 6.7,27.18, 186.86, 8.12
1405,c, 40.2, 180.7, 10.3,49.64, 175.87, 19.72
1407,c, 34.9, 184.8, 10.1,31.37, 190.33, 11.10
1409,c, 38.1, 186.2, 7.8,42.51, 192.56, 4.00
1411,c, 43.6, 183.8, 7.1,55.13, 186.71, 6.58
1413,c, 41.4, 183.8, 17.2,46.48, 183.18, 29.98
1415,c, 35.8, 175.2, -24.3,42.15, 169.55, -23.98
1417,c, 42.9, 181.4, -23.6,47.11, 185.81, -21.90
1419,c, 37.2, 179.8, -25.5,32.56, 182.83, -27.10
1421,c, 39.9, 177.1, -29.1,39.99, 175.87, -36.18
1423,c, 43.3, 177.0, -24.1,52.19, 171.76, -19.41
1425,c, 40.9, 177.5, -28.7,43.01, 171.24, -35.37
1427,c, 47.9, 180.9, -24.6,52.46, 184.38, -19.06
1429,c, 44.9, 184.0, -25.6,45.24, 191.89, -23.59
1431,c, 44.8, 180.9, -30.9,48.13, 180.54, -39.79
1433,c, 44.8, 183.1, -29.2,43.34, 185.09, -37.30
1435,c, 48.8, 182.6, -29.2,59.43, 182.00, -34.40
1437,c, 50.4, 185.3, -25.2,60.75, 184.01, -19.36
1439,c, 26.9, 181.1, -19.8,26.61, 167.19, -18.25
1441,c, 25.2, 186.5, -31.9,26.00, 181.05, -38.12
1443,c, 18.1, 189.9, -26.5,9.21, 179.34, -20.84
1445,c, 20.9, 192.5, -32.0,28.77, 194.66, -33.96
1447,c, 17.0, 189.9, -36.7,13.77, 178.35, -46.07
1449,c, 12.1, 193.4, -32.2,5.72, 189.94, -30.63
1451,c, 14.9, 195.6, -37.0,10.10, 188.60, -45.21
1453,c, 15.8, 198.9, -32.7,24.45, 206.91, -31.07
1455,c, 15.5, 198.9, -36.6,21.97, 194.90, -41.09
1457,c, 8.3, 197.3, -40.2,1.00, 188.19, -48.34
1459,c, 12.1, 204.3, -31.3,11.04, 196.82, -20.18
1461,c, 13.2, 205.2, -32.6,16.80, 204.07, -22.63
1463,c, 7.9, 202.3, -43.1,2.56, 194.66, -55.63
1465,c, -1.0, 208.5, -42.8,-6.65, 210.92, -49.98
1467,c, 2.9, 219.8, -36.4,-1.33, 227.23, -33.97
1469,c, 3.5, 218.4, -36.9,6.14, 219.89, -36.57
1471,c, 0.5, 220.3, -40.2,-3.02, 225.26, -45.73
1473,c, 5.2, 219.4, -40.9,7.12, 220.71, -48.31
1475,c, 8.9, 211.4, -44.4,8.46, 207.69, -54.04
1477,c, 9.7, 215.4, -42.7,18.23, 219.06, -40.59
1479,c, 10.3, 215.4, -46.6,12.95, 210.05, -55.03
1481,c, 10.8, 216.8, -43.4,14.91, 216.94, -50.17
1483,c, 4.3, 215.8, -46.4,-0.75, 217.49, -57.29
1485,c, 1.3, 215.8, -39.5,-9.89, 210.57, -39.25
1487,c, 45.8, 190.4, -17.2,56.78, 189.11, -18.64
1489,c, 39.6, 192.4, -16.1,49.66, 198.82, -10.81
1491,c, 41.6, 195.6, -9.8,42.07, 193.69, 2.38
1493,c, 52.7, 196.1, -10.1,61.49, 191.51, -4.16
1495,c, 45.2, 199.3, -9.8,43.37, 195.75, 0.64
1497,c, 51.6, 197.8, -12.4,61.63, 194.18, -11.27
1499,c, 53.4, 202.6, -6.4,59.56, 200.84, 6.47
1501,c, 50.4, 201.0, -13.2,50.74, 203.09, -18.54
1503,c, 56.5, 199.9, -12.3,63.25, 185.86, -15.34
1505,c, 64.3, 209.0, -9.3,71.36, 209.18, -7.07
1507,c, 68.7, 211.3, -12.1,78.71, 202.54, -14.14
1509,c, 61.7, 213.0, -12.0,60.87, 220.06, -17.71
1511,c, 67.1, 213.6, -12.6,77.34, 205.94, -14.60
1513,c, 69.5, 213.2, -8.3,79.73, 207.49, -4.68
1515,c, 50.5, 204.7, -6.6,49.93, 207.84, 5.48
1517,c, 44.2, 204.7, -3.8,41.35, 203.85, 0.52
1519,c, 44.7, 208.7, -11.9,47.24, 210.29, -14.66
1521,c, 46.2, 211.9, -3.6,50.10, 214.82, 4.24
1523,c, 46.6, 210.3, -11.0,53.99, 210.13, -14.36
1525,c, 42.3, 214.2, -8.2,38.66, 224.50, -6.52
1527,c, 50.7, 204.7, -12.7,52.12, 206.66, -16.66
1529,c, 53.8, 205.7, -9.8,61.22, 208.91, -9.52
1531,c, 60.8, 208.0, -8.2,69.37, 206.13, -5.23
1533,c, 56.5, 209.8, -11.9,62.97, 213.23, -16.58
1535,c, 52.8, 210.6, -6.9,57.23, 216.77, -1.80
1537,c, 31.6, 190.2, -28.7,27.95, 186.46, -39.00
1539,c, 31.1, 187.4, -33.8,27.05, 181.99, -39.33
1541,c, 36.2, 188.2, -30.8,43.71, 187.36, -32.46
1543,c, 38.5, 186.8, -35.4,43.44, 176.82, -42.26
1545,c, 33.1, 190.6, -31.9,35.00, 194.99, -27.40
1547,c, 36.5, 187.5, -37.2,42.11, 179.96, -40.43
1549,c, 34.7, 185.6, -41.3,37.42, 175.34, -50.20
1551,c, 32.8, 188.3, -39.3,27.02, 184.46, -44.43
1553,c, 27.5, 196.3, -24.7,15.60, 192.99, -35.13
1555,c, 30.5, 198.6, -14.9,35.73, 191.41, -7.59
1557,c, 24.0, 198.8, -19.1,16.47, 196.83, -20.40
1559,c, 31.8, 201.7, -13.0,37.45, 196.48, -7.65
1561,c, 29.5, 204.4, -17.7,34.92, 203.60, -22.89
1563,c, 17.4, 203.3, -13.8,8.62, 202.39, -13.62
1565,c, 24.5, 206.4, -8.4,28.41, 204.00, 1.27
1567,c, 19.0, 206.3, -14.6,11.59, 209.27, -19.56
1569,c, 23.5, 209.2, -13.5,27.48, 209.89, -21.15
1571,c, 15.0, 207.8, -10.2,5.94, 199.84, -9.35
1573,c, 18.8, 206.7, -13.8,17.46, 205.55, -16.72
1575,c, 39.5, 199.6, -23.4,49.66, 202.41, -18.69
1577,c, 39.7, 195.8, -28.6,42.83, 187.76, -35.41
1579,c, 40.9, 197.5, -23.8,49.26, 197.72, -21.67
1581,c, 39.4, 199.7, -25.5,35.57, 202.97, -29.26
1583,c, 41.9, 198.8, -22.1,52.42, 198.96, -17.52
1585,c, 45.1, 199.0, -26.0,53.32, 191.13, -29.80
1587,c, 44.6, 199.1, -21.8,53.37, 191.92, -18.49
1589,c, 42.2, 199.9, -26.7,43.57, 198.55, -33.95
1591,c, 28.0, 200.5, -27.2,22.70, 203.60, -29.05
1593,c, 27.0, 198.5, -32.1,27.95, 197.07, -38.96
1595,c, 22.7, 200.0, -27.2,17.92, 198.99, -21.50
1597,c, 27.8, 200.0, -34.5,27.18, 192.98, -42.75
1599,c, 25.8, 202.1, -32.5,31.15, 204.59, -33.82
1601,c, 23.6, 201.5, -35.9,23.85, 189.97, -41.81
1603,c, 22.3, 207.9, -30.0,23.01, 212.28, -20.06
1605,c, 19.7, 204.2, -31.9,11.56, 212.38, -33.63
1607,c, 23.7, 201.9, -35.3,24.42, 192.33, -41.87
1609,c, 17.4, 203.7, -35.8,7.32, 196.64, -45.39
1611,c, 36.6, 204.9, -22.3,42.44, 212.38, -18.20
1613,c, 37.9, 202.5, -19.5,46.13, 196.74, -16.36
1615,c, 35.1, 206.3, -22.4,31.65, 212.51, -23.74
1617,c, 35.5, 205.5, -22.3,37.28, 205.91, -25.61
1619,c, 31.0, 205.2, -18.4,33.35, 215.28, -14.26
1621,c, 35.8, 205.2, -17.4,44.57, 206.92, -10.34
1623,c, 32.0, 207.0, -19.7,28.37, 215.07, -23.90
1625,c, 35.3, 209.2, -18.0,35.11, 215.06, -20.18
1627,c, 36.5, 209.4, -13.1,35.71, 214.35, -7.92
1629,c, 42.1, 210.4, -11.6,51.53, 213.21, -8.43
1631,c, 40.0, 213.1, -15.8,49.04, 216.14, -19.09
1633,c, 35.5, 215.1, -14.7,30.74, 222.57, -12.15
1635,c, 36.6, 206.0, -32.7,41.14, 208.74, -40.34
1637,c, 40.4, 211.0, -28.3,53.14, 206.18, -26.98
1639,c, 33.3, 213.7, -35.3,29.21, 210.91, -48.83
1641,c, 36.8, 217.9, -24.3,47.75, 221.05, -14.00
1643,c, 40.4, 217.9, -34.9,43.00, 208.05, -43.39
1645,c, 30.7, 223.1, -28.4,20.27, 221.20, -23.70
1647,c, 43.7, 223.3, -30.4,55.05, 211.87, -33.04
1649,c, 35.0, 225.7, -36.6,33.65, 215.15, -45.55
1651,c, 36.9, 230.4, -26.4,46.27, 226.35, -14.40
1653,c, 40.2, 229.4, -37.9,43.27, 218.56, -46.76
1655,c, 38.8, 233.9, -38.2,34.04, 239.66, -44.56
1657,c, 40.3, 232.1, -37.0,48.68, 231.96, -41.07
1659,c, 39.9, 235.0, -45.6,39.16, 227.15, -55.44
1661,c, 37.7, 237.6, -39.9,38.10, 242.60, -38.06
1663,c, 47.0, 238.7, -47.5,55.15, 235.52, -53.69
1665,c, 40.3, 241.5, -49.6,38.65, 235.36, -60.50
1667,c, 44.3, 241.0, -43.8,53.31, 241.75, -46.45
1669,c, 42.4, 241.9, -51.3,51.03, 235.10, -61.13
1671,c, 38.9, 242.2, -42.6,36.51, 246.41, -40.70
1673,c, 32.5, 233.5, -31.4,25.01, 227.67, -29.72
1675,c, 31.3, 237.9, -33.3,26.78, 239.28, -41.46
1677,c, 35.0, 234.5, -24.0,34.52, 229.55, -19.13
1679,c, 26.0, 240.7, -22.8,27.01, 243.48, -12.25
1681,c, 31.9, 240.7, -28.8,36.57, 237.98, -28.49
1683,c, 22.9, 247.7, -30.7,11.96, 245.91, -38.99
1685,c, 22.2, 246.6, -29.7,13.13, 240.98, -36.01
1687,c, 26.3, 244.8, -20.9,33.28, 232.37, -17.20
1689,c, 28.0, 248.3, -27.7,33.56, 248.43, -35.67
1691,c, 22.0, 249.9, -22.6,25.56, 261.69, -13.87
1693,c, 40.7, 234.5, -30.7,56.88, 223.68, -29.61
1695,c, 38.9, 237.9, -26.1,40.06, 242.23, -24.30
1697,c, 43.5, 236.1, -33.9,43.65, 238.08, -39.70
1699,c, 52.0, 238.8, -26.1,59.58, 233.64, -19.57
1701,c, 47.2, 242.6, -33.3,46.25, 244.77, -38.99
1703,c, 57.6, 241.6, -33.7,67.22, 232.90, -37.26
1705,c, 55.5, 245.1, -28.7,69.87, 240.16, -21.81
1707,c, 57.4, 245.0, -34.4,65.96, 239.59, -42.40
1709,c, 59.5, 247.1, -28.2,72.84, 241.85, -26.21
1711,c, 53.7, 247.5, -29.4,47.36, 254.49, -30.60
1713,c, 37.0, 237.5, -34.7,34.99, 243.50, -39.28
1715,c, 35.8, 239.4, -33.6,31.94, 244.19, -33.19
1717,c, 39.6, 237.7, -34.8,42.42, 239.84, -36.60
1719,c, 40.5, 240.5, -29.9,45.39, 244.96, -25.56
1721,c, 41.7, 241.7, -34.7,45.95, 244.68, -41.80
1723,c, 37.4, 245.7, -30.3,38.46, 255.29, -29.21
1725,c, 35.7, 248.5, -27.7,44.71, 246.98, -25.72
1727,c, 33.5, 248.8, -33.4,36.53, 254.01, -38.89
1729,c, 33.6, 250.1, -31.7,38.92, 258.73, -35.10
1731,c, 40.6, 246.0, -34.9,48.69, 244.92, -39.70
1733,c, 43.6, 252.0, -34.9,49.63, 246.56, -42.43
1735,c, 47.0, 253.5, -30.4,57.36, 250.54, -34.02
1737,c, 46.2, 252.0, -30.2,53.31, 249.85, -34.95
1739,c, 36.3, 248.6, -39.0,38.00, 248.95, -50.10
1741,c, 31.6, 255.3, -43.7,37.20, 256.79, -54.65
1743,c, 28.9, 253.9, -45.3,26.91, 247.31, -57.61
1745,c, 27.5, 256.8, -38.2,16.68, 264.51, -37.81
1747,c, 38.6, 254.8, -30.9,44.18, 261.15, -22.17
1749,c, 42.6, 256.7, -29.0,54.38, 251.05, -26.88
1751,c, 37.5, 258.8, -29.5,39.59, 265.90, -22.79
1753,c, 36.8, 255.3, -38.6,42.96, 255.43, -49.11
1755,c, 31.9, 260.7, -34.4,18.92, 268.63, -34.98
1757,c, 40.9, 260.4, -33.8,55.78, 261.36, -37.26
1759,c, 36.2, 262.6, -36.9,39.66, 268.79, -51.26
1761,c, 39.6, 263.1, -35.7,43.58, 263.68, -43.82
1763,c, 38.5, 264.0, -28.5,48.15, 269.88, -17.77
1,d,48.8,74.7,-51.6,48.66,63.24,-55.88
3,d,39.6,74.9,-53.1,27.7,71.93,-62.73
5,d,38,75.6,-56.9,33.8,79.21,-59.52
7,d,38.1,70.6,-61.5,35.66,62.23,-68.78
9,d,33.1,70.5,-63.8,27.39,62.52,-73.15
11,d,39.6,73.7,-60.9,44.73,68.67,-63.07
13,d,39.1,74.9,-62.3,48.06,80.65,-61.48
15,d,36.1,72.3,-65.3,34.53,64.15,-75.36
17,d,42.3,70.6,-55.3,38.82,61.84,-65.42
19,d,45,72.3,-53.4,47.89,62.01,-58.27
21,d,41.8,66.6,-56.4,40.76,58.01,-59.33
23,d,48.1,69.4,-57.8,53.15,62.41,-61.37
25,d,51.2,61.7,-57.6,54.69,47.48,-54.15
27,d,44.4,67.6,-65.8,42.44,69.08,-78.38
29,d,51.6,61.1,-63.5,56.08,44.92,-63.58
31,d,49.1,69.2,-69.1,55.49,70.39,-85.93
33,d,50.4,66.9,-63.9,62.39,55.35,-58.23
35,d,45.5,65.1,-72,47.19,60.17,-87.77
37,d,47.4,70,-66.3,53.35,77.69,-54.76
39,d,50.5,62,-71.5,56.09,54.4,-77.18
41,d,50.5,64.6,-76.4,57.25,63.7,-87.06
43,d,55.7,60.7,-68.4,65.13,52.67,-62.77
45,d,54.7,66.3,-75.2,68.35,69.57,-80.28
47,d,55.3,57.3,-72.8,63.62,43.86,-69.4
49,d,52.3,59.1,-79.9,60.08,48.63,-93.34
51,d,51.5,67.1,-38.3,62.43,59.94,-26.91
53,d,51.2,63.5,-35.1,61.52,50.48,-26.64
55,d,54.6,68.1,-40.9,56.67,66,-56.65
