Row,FL,X,Y,Z,X1,Y1,Z1
985,f, -21.5, 34.7, 33.1,-22.94, 28.82, 35.80
987,f, -26.4, 38.6, 31.2,-34.64, 35.78, 27.69
989,f, -22.1, 36.3, 38.4,-19.35, 28.97, 45.09
991,f, -33.1, 35.3, 32.3,-43.06, 26.66, 31.83
993,f, -28.2, 36.8, 37.0,-28.67, 36.66, 44.36
995,f, -35.2, 35.2, 38.2,-43.75, 23.25, 43.33
997,f, -31.4, 36.0, 38.8,-33.26, 24.62, 40.63
999,f, -35.2, 38.0, 34.3,-47.49, 27.46, 33.36
1001,f, -34.5, 38.9, 32.3,-44.36, 31.40, 26.58
1003,f, -6.0, 36.9, 38.1,5.76, 28.44, 50.13
1005,f, -14.0, 35.5, 37.6,-16.18, 31.54, 49.63
1007,f, -17.0, 38.5, 36.8,-26.39, 31.73, 41.68
1009,f, -17.7, 32.9, 39.0,-24.54, 21.91, 39.15
1011,f, -11.9, 41.9, 44.1,-6.28, 44.80, 58.61
1013,f, -17.7, 35.7, 48.0,-26.38, 22.17, 51.90
1015,f, -4.6, 40.1, 48.9,9.37, 34.35, 57.68
1017,f, -18.8, 38.0, 49.8,-29.04, 23.22, 54.71
1019,f, -6.4, 37.5, 54.3,-1.35, 21.12, 61.36
1021,f, -14.6, 39.4, 53.7,-16.28, 24.05, 59.31
1023,f, -19.6, 44.7, 46.4,-31.60, 35.93, 39.16
1025,f, -12.4, 46.0, 51.3,-9.96, 49.05, 60.53
1027,f, -15.0, 66.8, -5.8,-12.03, 64.71, 0.40
1029,f, -12.3, 62.7, -5.6,-4.87, 58.81, 1.22
1031,f, -17.5, 64.1, -9.9,-21.89, 63.47, -17.09
1033,f, -16.6, 54.7, -0.3,-9.25, 49.07, 7.68
1035,f, -24.2, 46.5, -4.7,-33.95, 32.72, -10.25
1037,f, -20.2, 44.0, 0.9,-20.60, 30.74, 8.48
1039,f, -24.0, 47.0, 1.7,-23.62, 38.68, 12.93
1041,f, -25.8, 46.3, -6.3,-26.58, 32.08, -14.27
1043,f, -24.0, 44.7, -2.8,-28.84, 40.68, -3.07
1045,f, -27.1, 48.6, 4.7,-26.49, 43.79, 14.56
1047,f, -29.5, 43.4, 7.6,-33.03, 35.04, 16.63
1049,f, -32.3, 45.5, 0.1,-44.46, 41.23, -2.42
1051,f, -28.7, 45.6, 7.4,-32.33, 39.68, 19.24
1053,f, -35.3, 45.2, 5.2,-45.38, 34.47, 7.90
1055,f, -25.3, 45.0, 4.7,-23.20, 47.84, 15.25
1057,f, -30.4, 45.8, 6.7,-30.99, 45.74, 11.22
1059,f, -36.1, 45.2, 6.2,-45.71, 37.77, 5.60
1061,f, -32.4, 48.9, 11.7,-36.04, 47.48, 23.17
1063,f, -36.5, 44.3, 11.5,-45.32, 34.73, 16.26
1065,f, -35.6, 48.5, 9.0,-48.06, 42.24, 9.65
1067,f, -32.3, 45.6, 14.5,-34.39, 35.61, 26.03
1,g, -31.2, 73.5, -34.2,-34.59, 65.91, -36.41
3,g, -31.9, 76.7, -29.8,-32.82, 70.95, -24.19
5,g, -34.8, 73.4, -29.8,-39.85, 65.15, -25.43
7,g, -30.6, 72.9, -37.7,-33.03, 61.94, -44.82
9,g, -30.3, 81.0, -34.7,-24.91, 91.01, -36.48
11,g, -33.0, 76.7, -30.5,-31.60, 64.83, -20.27
13,g, -37.0, 70.0, -25.5,-30.82, 60.48, -21.46
15,g, -42.6, 73.5, -27.8,-40.21, 73.80, -20.38
17,g, -41.3, 67.1, -22.9,-37.22, 59.98, -14.59
19,g, -46.3, 66.2, -33.6,-45.86, 58.60, -40.54
21,g, -42.1, 61.6, -23.6,-39.33, 50.81, -16.55
23,g, -45.7, 65.4, -24.3,-47.66, 60.67, -14.30
25,g, -46.9, 61.5, -33.8,-47.70, 48.34, -43.72
27,g, -45.4, 63.0, -22.4,-43.34, 56.03, -10.56
29,g, -48.3, 63.5, -29.3,-52.96, 65.26, -35.69
31,g, -47.7, 65.6, -25.6,-45.00, 67.22, -18.97
33,g, -50.7, 61.0, -30.7,-59.80, 52.42, -36.30
35,g, -48.9, 60.9, -23.3,-52.10, 58.24, -15.70
37,g, -50.3, 62.5, -23.2,-56.87, 65.51, -16.76
39,g, -52.8, 58.5, -33.2,-54.15, 50.55, -40.95
41,g, -52.6, 54.1, -17.6,-56.85, 36.93, -19.12
43,g, -56.0, 63.2, -23.3,-57.95, 70.23, -12.46
45,g, -56.4, 51.6, -24.2,-71.31, 40.02, -30.41
47,g, -56.7, 58.5, -20.1,-60.26, 52.14, -7.34
49,g, -60.5, 58.6, -19.3,-69.60, 55.29, -16.85
51,g, -57.6, 56.2, -15.4,-58.40, 44.36, -10.81
53,g, -59.9, 55.5, -28.4,-66.25, 46.42, -36.21
55,g, -54.7, 53.4, -16.5,-61.38, 47.21, -3.11
57,g, -62.9, 54.8, -29.8,-64.86, 54.73, -39.16
59,g, -62.8, 55.8, -19.6,-65.15, 61.22, -11.45
61,g, -68.3, 54.5, -28.0,-74.73, 50.84, -35.98
63,g, -69.4, 45.7, -19.8,-80.24, 37.02, -20.85
65,g, -69.9, 54.6, -20.6,-76.08, 50.63, -10.65
67,g, -76.0, 49.8, -26.3,-87.81, 34.21, -33.44
69,g, -72.8, 51.4, -20.0,-74.40, 35.74, -8.30
71,g, -75.6, 49.9, -22.6,-89.06, 37.37, -18.95
73,g, -73.0, 54.1, -27.1,-83.85, 45.80, -37.96
75,g, -39.8, 81.2, -37.3,-38.19, 76.89, -30.31
77,g, -45.7, 82.2, -39.2,-45.89, 71.44, -34.36
79,g, -44.8, 90.9, -44.6,-40.98, 88.16, -30.71
81,g, -47.9, 87.1, -60.7,-40.82, 76.07, -65.64
83,g, -54.1, 84.5, -62.7,-53.17, 77.97, -66.39
85,g, -55.5, 91.8, -59.2,-60.01, 92.00, -55.65
87,g, -44.5, 89.2, -63.8,-36.25, 85.49, -58.81
89,g, -48.4, 86.0, -70.1,-42.45, 77.71, -78.59
91,g, -48.0, 88.7, -70.9,-42.96, 79.90, -77.92
93,g, -54.9, 88.9, -69.4,-62.55, 86.61, -66.59
95,g, -51.8, 83.8, -83.3,-62.42, 79.08, -87.25
97,g, -43.2, 79.6, -79.6,-37.64, 78.65, -86.78
99,g, -59.6, 87.2, -77.6,-65.83, 86.75, -76.76
101,g, -53.3, 76.1, -87.9,-52.47, 74.30, -100.14
103,g, -57.0, 81.5, -83.8,-66.50, 80.33, -88.79
105,g, -62.9, 77.8, -86.7,-68.35, 69.16, -88.51
107,g, -57.5, 71.9, -91.1,-56.00, 59.26, -99.04
109,g, -47.2, 73.8, -89.7,-40.31, 63.90, -100.89
111,g, -59.6, 73.1, -92.5,-65.86, 57.34, -99.85
113,g, -59.1, 81.6, -89.7,-65.33, 83.28, -85.49
115,g, -51.6, 75.8, -90.1,-52.44, 71.14, -102.01
117,g, -58.4, 88.2, -49.5,-58.53, 69.80, -45.68
119,g, -57.0, 90.4, -66.5,-48.91, 82.92, -69.67
121,g, -63.8, 88.5, -63.5,-68.21, 84.46, -59.91
123,g, -54.0, 77.7, -67.9,-49.49, 67.88, -73.33
125,g, -62.8, 81.7, -62.1,-68.00, 71.82, -54.69
127,g, -60.3, 85.7, -70.4,-56.93, 79.23, -80.53
129,g, -65.2, 82.9, -67.6,-65.59, 74.52, -67.62
131,g, -64.2, 84.8, -71.8,-62.55, 87.35, -78.85
133,g, -68.1, 73.9, -72.5,-74.53, 64.87, -71.03
135,g, -61.8, 69.1, -78.4,-67.33, 56.55, -80.95
137,g, -67.6, 72.7, -79.7,-79.65, 61.67, -87.07
139,g, -64.6, 75.9, -83.0,-66.48, 70.07, -95.24
141,g, -58.1, 63.5, -82.8,-62.24, 50.53, -97.45
143,g, -65.7, 75.6, -79.7,-69.59, 72.56, -78.43
145,g, -62.9, 75.1, -84.7,-51.46, 62.92, -87.91
147,g, -59.6, 96.1, -51.5,-52.78, 89.53, -37.28
149,g, -62.6, 95.5, -62.1,-62.43, 95.23, -74.47
151,g, -69.3, 89.2, -52.8,-68.80, 70.90, -46.93
153,g, -70.9, 94.9, -66.2,-74.96, 82.81, -77.52
155,g, -71.9, 92.1, -49.8,-70.72, 77.42, -41.53
157,g, -64.1, 96.2, -63.0,-51.09, 87.96, -71.68
159,g, -79.9, 99.1, -53.6,-86.06, 82.58, -45.56
161,g, -79.2, 98.4, -67.6,-81.13, 85.10, -76.46
163,g, -82.4, 104.1, -53.7,-81.78, 93.07, -39.36
165,g, -87.3, 97.3, -65.0,-91.06, 81.07, -68.75
167,g, -80.0, 104.4, -68.9,-71.86, 94.85, -81.33
169,g, -86.7, 99.1, -53.7,-88.90, 84.87, -44.24
171,g, -84.4, 98.7, -54.2,-83.46, 89.25, -50.87
173,g, -92.7, 103.2, -56.7,-96.25, 101.47, -61.70
175,g, -98.2, 97.8, -54.2,-105.74, 91.00, -54.36
177,g, -98.5, 99.3, -43.1,-103.94, 95.57, -32.47
179,g, -100.2, 98.6, -49.4,-110.19, 93.94, -48.02
181,g, -99.0, 97.3, -39.6,-101.61, 85.72, -33.18
183,g, -97.6, 103.3, -46.6,-98.41, 113.32, -49.65
185,g, -104.8, 97.1, -42.6,-115.56, 89.14, -39.71
187,g, -102.3, 101.6, -43.6,-109.59, 100.34, -36.16
189,g, -104.8, 101.2, -40.8,-112.86, 88.89, -35.07
191,g, -83.2, 105.7, -69.4,-82.02, 106.08, -79.70
193,g, -90.4, 107.0, -58.7,-99.75, 109.82, -52.35
195,g, -85.0, 109.6, -70.8,-80.25, 110.32, -77.79
197,g, -93.3, 106.4, -79.3,-98.30, 94.17, -84.07
199,g, -75.9, 109.6, -75.8,-62.25, 111.73, -78.22
201,g, -82.7, 103.0, -82.8,-89.70, 97.11, -97.08
203,g, -88.4, 114.3, -78.7,-93.63, 116.66, -74.40
205,g, -90.0, 112.1, -83.5,-97.23, 107.63, -89.15
207,g, -84.4, 116.6, -82.8,-77.72, 124.59, -90.31
209,g, -95.2, 112.0, -58.3,-101.69, 117.72, -46.46
211,g, -93.2, 113.9, -53.6,-95.28, 104.82, -45.09
213,g, -90.2, 114.6, -51.7,-88.26, 98.30, -45.85
215,g, -85.2, 116.3, -58.2,-74.50, 110.14, -54.82
217,g, -101.0, 106.3, -65.5,-110.40, 92.08, -60.03
219,g, -105.9, 108.2, -77.2,-110.96, 94.87, -88.36
221,g, -107.4, 109.6, -72.1,-115.73, 98.21, -65.42
223,g, -108.2, 106.3, -78.1,-113.50, 96.23, -88.02
225,g, -108.6, 106.9, -76.7,-117.75, 100.58, -77.38
227,g, -103.5, 110.2, -74.3,-100.99, 114.36, -74.78
229,g, -91.4, 117.6, -70.3,-84.54, 126.37, -78.11
231,g, -104.7, 114.0, -68.6,-117.13, 103.98, -68.67
233,g, -101.8, 117.0, -78.1,-106.58, 104.68, -90.26
235,g, -98.3, 122.4, -65.5,-96.17, 122.01, -52.14
237,g, -99.7, 121.1, -72.5,-101.47, 121.25, -74.30
239,g, -99.4, 122.7, -68.9,-104.19, 121.70, -63.94
241,g, -106.3, 119.2, -75.4,-121.70, 107.38, -80.81
243,g, -102.5, 121.9, -75.5,-105.06, 122.18, -79.02
245,g, -104.9, 125.2, -72.4,-110.52, 129.79, -70.62
247,g, -101.2, 124.6, -74.0,-101.04, 129.42, -78.35
249,g, -109.7, 124.3, -73.8,-118.44, 121.04, -73.78
251,g, -105.9, 126.7, -76.7,-108.16, 127.57, -83.88
253,g, -102.1, 124.5, -74.1,-100.33, 129.18, -73.74
255,g, -94.4, 125.7, -71.3,-80.04, 132.52, -77.12
257,g, -106.7, 123.6, -67.8,-116.71, 107.52, -60.22
259,g, -105.6, 126.7, -71.3,-107.85, 126.83, -74.83
261,g, -100.9, 127.9, -70.7,-103.61, 132.90, -67.05
263,g, -104.3, 127.6, -69.6,-109.58, 128.13, -64.09
265,g, -102.3, 124.9, -78.4,-105.73, 115.70, -92.05
267,g, -104.3, 125.4, -77.1,-108.43, 124.18, -77.02
269,g, -100.6, 129.0, -77.0,-99.48, 133.65, -78.46
271,g, -102.7, 131.2, -77.4,-106.10, 135.07, -75.15
273,g, -103.0, 128.5, -84.5,-102.99, 126.95, -91.71
275,g, -100.5, 130.8, -82.9,-97.51, 134.42, -92.57
277,g, -98.1, 124.1, -70.6,-98.26, 128.96, -66.70
279,g, -98.1, 126.0, -71.7,-98.88, 132.79, -69.69
281,g, -105.3, 127.0, -73.2,-114.23, 124.92, -67.54
283,g, -97.8, 131.8, -75.0,-99.21, 138.52, -85.61
285,g, -104.0, 132.0, -67.2,-111.11, 133.14, -58.09
287,g, -107.7, 135.0, -74.9,-115.66, 129.60, -76.59
289,g, -97.0, 139.5, -74.5,-90.51, 150.84, -77.59
291,g, -105.7, 138.0, -70.8,-114.20, 139.25, -65.26
293,g, -101.8, 139.5, -70.8,-107.68, 148.99, -66.62
295,g, -102.4, 139.5, -79.1,-106.21, 144.25, -90.90
297,g, -20.9, 83.4, -12.0,-22.94, 78.55, -6.56
299,g, -19.8, 85.4, -15.8,-22.09, 84.50, -19.34
301,g, -19.0, 83.8, -9.9,-19.13, 74.86, -3.47
303,g, -17.6, 84.9, -11.3,-12.63, 75.93, -6.49
305,g, -28.8, 69.6, -15.8,-27.43, 65.58, -8.43
307,g, -41.4, 56.1, -26.1,-54.25, 53.29, -21.10
309,g, -33.4, 51.1, -15.8,-23.82, 44.69, -11.75
311,g, -31.1, 54.8, -15.2,-19.38, 49.53, -20.71
313,g, -33.8, 50.1, -11.8,-27.33, 45.92, -5.50
315,g, -44.0, 49.7, -27.5,-44.01, 37.63, -36.32
317,g, -47.5, 48.2, -18.3,-40.17, 39.98, -11.55
319,g, -49.0, 46.2, -29.7,-49.88, 36.17, -39.93
321,g, -53.5, 46.6, -32.9,-51.59, 39.44, -43.04
323,g, -59.1, 37.8, -31.3,-59.75, 22.94, -36.29
325,g, -57.8, 42.6, -32.9,-55.40, 35.45, -44.94
327,g, -59.1, 37.2, -36.3,-57.38, 28.01, -43.94
329,g, -62.8, 37.0, -33.7,-60.76, 29.90, -46.06
331,g, -69.7, 35.7, -30.6,-63.88, 41.59, -34.91
333,g, -65.3, 28.8, -35.0,-60.31, 15.07, -39.75
335,g, -70.9, 32.4, -37.3,-66.90, 27.17, -46.25
337,g, -73.9, 33.0, -27.2,-75.31, 35.95, -20.60
339,g, -69.5, 23.3, -37.9,-64.17, 15.03, -44.27
341,g, -75.7, 20.6, -41.2,-73.71, 8.08, -51.93
343,g, -80.1, 19.1, -32.2,-89.43, 12.19, -28.94
345,g, -76.2, 15.4, -37.1,-77.76, 3.24, -44.41
347,g, -77.7, 23.9, -35.3,-79.39, 27.73, -31.53
349,g, -80.4, 23.7, -33.8,-82.32, 23.47, -30.04
351,g, -82.3, 23.4, -35.3,-84.12, 24.52, -33.26
353,g, -77.5, 19.8, -39.1,-74.30, 17.57, -47.58
355,g, -83.2, 14.9, -42.7,-88.71, 5.60, -50.16
357,g, -75.9, 28.6, -36.8,-73.48, 20.07, -45.30
359,g, -79.2, 30.7, -35.4,-77.92, 24.06, -39.89
361,g, -79.3, 29.7, -36.1,-80.60, 20.49, -47.26
363,g, -78.4, 20.8, -26.7,-77.39, 8.04, -15.55
365,g, -82.9, 25.6, -23.0,-78.58, 17.39, -12.59
367,g, -83.8, 25.9, -23.7,-82.91, 23.13, -12.69
369,g, -85.9, 20.7, -27.0,-95.50, 9.01, -24.28
371,g, -84.4, 21.2, -39.1,-90.41, 13.41, -50.13
373,g, -86.3, 27.8, -27.9,-89.66, 21.83, -17.58
375,g, -89.6, 21.2, -30.6,-97.33, 9.40, -29.62
377,g, -82.9, 24.4, -41.7,-77.68, 13.81, -52.64
379,g, -84.0, 27.9, -37.4,-79.49, 26.58, -37.30
381,g, -88.9, 30.2, -36.0,-90.30, 32.38, -31.64
383,g, -90.5, 27.5, -40.2,-95.19, 25.05, -43.97
385,g, -91.0, 29.6, -37.2,-93.67, 28.84, -33.38
387,g, -86.8, 29.1, -45.0,-83.96, 27.11, -53.92
389,g, -86.4, 31.8, -42.1,-83.52, 33.91, -51.03
391,g, -89.6, 29.1, -45.0,-90.18, 22.77, -54.18
393,g, -89.3, 24.1, -29.2,-85.97, 13.69, -17.60
395,g, -90.7, 24.2, -32.5,-96.18, 20.83, -32.10
397,g, -84.1, 22.1, -40.6,-76.09, 11.98, -56.81
399,g, -88.5, 22.4, -44.3,-90.33, 21.69, -50.75
401,g, -95.4, 22.2, -43.6,-101.12, 16.73, -47.49
403,g, -88.3, 25.0, -46.0,-87.51, 28.06, -51.01
405,g, -92.3, 21.1, -52.6,-99.14, 13.98, -60.54
407,g, -88.0, 23.7, -52.3,-89.05, 13.44, -62.18
409,g, -90.4, 26.5, -45.5,-88.06, 32.36, -45.04
411,g, -91.6, 28.0, -31.4,-92.95, 26.09, -21.24
413,g, -92.8, 22.6, -29.5,-98.26, 14.84, -19.71
415,g, -91.4, 25.8, -28.3,-94.89, 23.68, -23.36
417,g, -91.2, 26.1, -30.8,-93.55, 27.11, -28.02
419,g, -96.8, 29.1, -40.7,-101.37, 28.53, -47.05
421,g, -95.5, 28.3, -29.2,-95.40, 24.02, -21.82
423,g, -103.7, 28.2, -38.7,-108.08, 17.69, -39.93
425,g, -98.0, 35.2, -38.4,-96.77, 43.93, -41.35
427,g, -103.9, 28.5, -32.0,-108.73, 16.22, -25.60
429,g, -97.9, 25.0, -39.2,-96.39, 12.78, -39.52
431,g, -97.7, 30.8, -33.1,-101.29, 28.72, -23.17
433,g, -41.9, 43.8, -13.3,-39.15, 31.00, -7.13
435,g, -48.4, 39.9, -11.7,-50.58, 35.58, -17.10
437,g, -44.3, 29.5, -5.8,-46.66, 17.16, -0.12
439,g, -48.7, 31.6, -3.7,-58.01, 32.86, -6.73
441,g, -43.1, 25.6, 1.4,-48.20, 20.49, 14.57
443,g, -50.7, 27.0, -4.2,-59.58, 20.15, -6.62
445,g, -43.1, 26.4, 3.9,-36.33, 19.76, 11.76
447,g, -48.4, 19.5, -4.1,-54.86, 6.31, -3.88
449,g, -45.3, 24.8, 4.3,-39.31, 14.30, 15.07
451,g, -49.8, 27.2, 0.9,-60.19, 19.63, 3.50
453,g, -45.0, 26.2, 5.0,-39.49, 16.40, 16.24
455,g, -47.6, 24.9, 0.0,-57.13, 20.13, 2.45
457,g, -50.4, 30.9, 3.3,-58.44, 36.58, 5.18
459,g, -48.6, 23.2, 9.2,-52.47, 15.66, 18.90
461,g, -53.5, 27.9, 3.7,-63.79, 25.07, 4.42
463,g, -45.8, 25.8, 10.9,-41.74, 17.85, 22.15
465,g, -52.9, 23.7, 7.2,-57.92, 14.95, 10.72
467,g, -46.4, 28.7, 8.6,-42.85, 23.16, 18.92
469,g, -60.7, 41.3, -20.4,-64.29, 44.97, -35.73
471,g, -59.6, 39.3, -19.6,-54.57, 33.91, -20.61
473,g, -64.8, 37.7, -26.5,-64.82, 38.35, -37.37
475,g, -63.6, 35.5, -18.4,-60.68, 33.29, -13.66
477,g, -64.8, 31.5, -27.5,-62.03, 19.16, -35.22
479,g, -64.8, 37.8, -23.4,-52.24, 39.79, -23.20
481,g, -63.9, 32.0, -22.7,-67.09, 22.69, -21.46
483,g, -66.8, 32.7, -25.8,-68.64, 29.91, -32.89
485,g, -66.0, 31.3, -30.6,-68.18, 27.49, -39.35
487,g, -70.3, 32.6, -23.9,-72.94, 41.12, -29.73
489,g, -66.6, 22.9, -25.0,-70.28, 15.11, -28.64
491,g, -69.9, 27.0, -31.7,-66.48, 19.28, -40.99
493,g, -72.3, 25.5, -23.1,-79.52, 17.32, -18.72
495,g, -69.9, 22.1, -27.4,-68.58, 7.15, -32.99
497,g, -67.2, 24.2, -20.3,-64.46, 21.39, -19.02
499,g, -71.0, 25.4, -28.8,-69.57, 16.83, -38.73
501,g, -72.9, 20.0, -30.7,-80.87, 14.45, -37.52
503,g, -74.6, 26.2, -26.5,-81.19, 29.17, -22.85
505,g, -79.2, 18.9, -27.8,-79.55, 4.32, -25.05
507,g, -79.9, 26.8, -26.2,-83.75, 23.63, -17.98
509,g, -77.9, 24.7, -35.5,-77.91, 13.60, -37.15
511,g, -75.6, 24.2, -32.9,-77.07, 14.51, -35.51
513,g, -51.6, 32.4, -8.5,-43.83, 26.24, -5.18
515,g, -59.2, 36.3, -8.5,-52.76, 28.17, -0.44
517,g, -64.2, 31.5, -5.0,-63.50, 21.37, 2.05
519,g, -67.2, 29.7, -14.7,-68.20, 18.72, -22.74
521,g, -70.7, 28.6, -9.4,-74.01, 23.87, -10.02
523,g, -68.8, 33.9, -8.6,-67.57, 34.41, 0.05
525,g, -71.8, 29.0, -6.6,-74.62, 23.03, -2.40
527,g, -70.0, 31.4, -12.4,-71.93, 28.79, -23.98
529,g, -70.0, 32.0, -7.6,-70.02, 33.12, -1.11
531,g, -75.0, 30.0, -12.3,-82.02, 25.28, -16.85
533,g, -74.9, 38.0, -9.7,-72.65, 48.03, -8.55
535,g, -77.7, 32.3, -6.6,-78.68, 26.13, -2.88
537,g, -74.7, 37.0, -6.5,-76.10, 38.47, 0.25
539,g, -80.3, 32.4, -12.2,-84.56, 21.36, -12.97
541,g, -79.4, 36.1, -14.5,-85.55, 33.87, -21.21
543,g, -70.4, 20.9, -8.3,-70.47, 5.02, -12.68
545,g, -72.9, 23.4, -8.2,-70.82, 10.10, -11.56
547,g, -74.2, 22.7, 0.9,-79.23, 18.29, 19.18
549,g, -77.2, 30.5, -0.5,-81.93, 29.43, -4.29
551,g, -78.4, 30.6, 4.3,-85.30, 28.93, 7.22
553,g, -74.2, 29.5, 5.6,-72.81, 24.01, 11.40
555,g, -73.6, 34.3, 3.0,-73.22, 40.87, 6.43
557,g, -77.0, 22.7, -4.7,-77.70, 17.66, -9.40
559,g, -79.6, 21.1, 3.6,-79.18, 15.21, 6.69
561,g, -77.8, 17.4, -5.8,-79.07, 10.17, -12.24
563,g, -78.4, 13.8, 1.1,-74.26, 2.74, 8.44
565,g, -83.2, 23.7, 0.6,-85.70, 18.97, 5.45
567,g, -81.8, 19.5, 1.5,-83.11, 10.35, 2.84
569,g, -87.4, 24.4, -8.4,-89.91, 30.42, -9.35
571,g, -88.0, 15.1, -9.6,-93.10, 6.53, -14.69
573,g, -85.6, 13.5, -4.8,-79.35, 5.98, -7.53
575,g, -90.9, 20.3, -4.5,-92.18, 15.15, 0.75
577,g, -88.8, 14.2, -8.5,-85.41, 7.01, -7.72
579,g, -87.4, 15.3, -12.4,-88.05, 9.07, -19.58
581,g, -72.2, 24.5, 4.7,-69.21, 18.77, 11.31
583,g, -77.5, 27.6, -1.6,-80.36, 23.77, -11.63
585,g, -77.1, 21.4, 6.9,-81.37, 11.08, 11.23
587,g, -69.9, 22.3, 4.8,-67.79, 7.09, 0.38
589,g, -79.7, 19.9, 4.9,-80.58, 5.37, 4.93
591,g, -77.3, 24.5, 12.8,-72.71, 18.06, 24.26
593,g, -80.2, 32.4, 8.2,-81.07, 33.79, 11.30
595,g, -82.6, 23.9, 11.5,-82.60, 6.21, 12.76
597,g, -76.0, 29.8, 12.7,-66.75, 14.57, 18.46
599,g, -86.9, 28.3, 7.4,-95.41, 12.82, 2.09
601,g, -92.1, 34.5, 9.6,-96.73, 29.87, 10.33
603,g, -91.4, 39.1, 4.8,-90.69, 41.76, -4.02
605,g, -92.6, 34.8, 13.5,-91.00, 29.30, 16.19
607,g, -98.6, 38.0, 4.5,-104.69, 31.73, 1.52
609,g, -95.3, 43.5, 4.2,-99.02, 40.16, -4.19
611,g, -99.1, 38.5, 10.6,-100.50, 24.86, 11.73
613,g, -92.3, 42.3, 11.2,-91.47, 37.73, 17.57
615,g, -79.9, 28.1, 12.7,-73.15, 12.26, 16.13
617,g, -83.2, 36.4, 9.5,-86.97, 39.73, 4.54
619,g, -82.9, 28.2, 13.6,-81.78, 17.98, 11.95
621,g, -86.5, 31.6, 10.6,-90.30, 23.64, 8.82
623,g, -81.3, 28.0, 16.6,-80.99, 16.62, 15.17
625,g, -5.4, 80.7, -34.3,-1.16, 70.80, -37.66
627,g, -11.9, 85.3, -31.8,-20.30, 81.91, -33.55
629,g, -3.1, 87.6, -29.2,8.30, 82.40, -20.04
631,g, -4.2, 80.3, -45.2,-4.84, 72.78, -49.64
633,g, -10.8, 85.2, -41.5,-16.82, 80.51, -41.08
635,g, 3.5, 87.2, -42.4,13.44, 78.15, -41.49
637,g, -8.3, 91.6, -42.7,-14.20, 88.19, -30.31
639,g, 0.0, 85.6, -52.9,7.83, 72.35, -58.10
641,g, -10.8, 88.3, -46.7,-21.35, 81.07, -40.63
643,g, -4.0, 91.0, -47.9,3.70, 97.71, -45.40
645,g, -6.8, 87.4, -50.5,-10.38, 85.56, -52.68
647,g, -2.8, 86.5, -52.7,1.13, 84.13, -56.22
649,g, -7.1, 93.8, -50.3,-11.97, 102.08, -49.59
651,g, -6.8, 93.8, -58.9,-5.87, 91.93, -69.86
653,g, -15.3, 89.4, -51.1,-24.82, 86.09, -47.38
655,g, -8.8, 89.1, -66.8,-6.96, 79.49, -74.34
657,g, -19.2, 93.3, -62.2,-23.35, 78.27, -61.89
659,g, -13.7, 94.9, -58.9,-24.60, 96.89, -60.75
661,g, -14.6, 93.1, -61.6,-19.82, 96.20, -61.13
663,g, -21.5, 94.0, -17.7,-23.64, 85.98, -13.78
665,g, -13.9, 90.2, -25.6,-10.20, 82.91, -26.78
667,g, -20.4, 96.9, -20.5,-22.64, 103.29, -9.54
669,g, -23.0, 92.2, -24.3,-26.70, 80.67, -19.81
671,g, -22.8, 93.7, -23.3,-27.12, 93.80, -16.44
673,g, -23.2, 96.1, -22.6,-24.40, 97.97, -15.59
675,g, -29.3, 94.2, -31.3,-39.31, 93.39, -36.32
677,g, -25.4, 101.9, -29.3,-17.94, 107.14, -32.17
679,g, -30.2, 92.1, -25.4,-34.71, 81.33, -18.50
681,g, -22.3, 95.3, -33.0,-14.09, 90.52, -31.26
683,g, -33.6, 96.6, -26.3,-37.07, 89.59, -16.51
685,g, -35.0, 94.1, -42.0,-43.05, 80.23, -45.26
687,g, -45.3, 106.0, -40.9,-47.88, 103.81, -56.57
689,g, -43.7, 90.4, -35.4,-42.23, 78.41, -32.01
691,g, -41.9, 99.0, -50.1,-32.57, 82.52, -58.36
693,g, -46.7, 96.8, -32.0,-48.38, 81.51, -18.78
695,g, -45.7, 96.4, -46.1,-48.76, 95.74, -55.92
697,g, -49.5, 96.1, -39.3,-51.78, 100.91, -33.64
699,g, -50.6, 99.3, -48.4,-50.16, 110.68, -49.49
701,g, -57.2, 100.3, -44.6,-61.49, 108.43, -36.17
703,g, -62.1, 89.3, -46.8,-71.24, 77.45, -48.41
705,g, -61.8, 92.0, -55.1,-65.73, 80.92, -61.97
707,g, -64.9, 94.8, -41.3,-68.83, 88.54, -28.67
709,g, -70.4, 93.0, -51.8,-81.38, 88.31, -56.65
711,g, -66.4, 94.5, -43.5,-67.13, 78.80, -38.12
713,g, -69.7, 94.4, -53.7,-76.31, 80.95, -63.37
715,g, -68.9, 99.5, -52.2,-73.86, 99.30, -54.69
717,g, -71.9, 100.5, -49.5,-84.77, 98.96, -45.26
719,g, -68.9, 101.1, -54.2,-72.63, 94.60, -67.56
721,g, 6.1, 95.9, 10.4,8.58, 86.34, 7.17
723,g, -6.1, 91.6, 14.8,-14.51, 74.99, 16.52
725,g, -2.3, 92.5, 16.9,-7.97, 80.65, 17.71
727,g, 4.2, 82.2, 16.8,0.51, 73.87, 15.85
729,g, 9.4, 82.2, 19.8,6.06, 72.71, 23.98
731,g, 19.9, 79.2, 7.8,22.76, 66.61, 1.23
733,g, 16.3, 74.5, 15.5,12.69, 58.18, 18.69
735,g, 16.8, 79.1, 18.5,10.35, 67.12, 24.32
