Row,FL,X,Y,Z,X1,Y1,Z1
347,c,24.2,144.6,-77,17.3,135.24,-74.04
349,c,27.3,139.6,-79.4,25.17,137.39,-83.4
351,c,28.8,138.4,-76.2,26.88,141.18,-73.84
353,c,22.1,142.9,-75.2,14.79,144.3,-71.23
355,c,26.1,146.6,-77.9,27.39,147.39,-82.43
357,c,23.1,146.3,-77,13.14,144.62,-79.92
359,c,25.4,145.7,-73.4,24.09,149.06,-63.93
361,c,37.3,140.3,-80.8,43.17,131.34,-84.48
363,c,36.6,147.9,-80.8,40.16,149.85,-86.09
365,c,37.8,150.2,-78.6,42.41,145.5,-76.78
367,c,42.3,154.8,-80.4,45.51,147.98,-87.83
369,c,44.3,151.9,-79,54.19,152.39,-78.34
371,c,40.9,158,-77.7,36.96,158.62,-81.95
373,c,44.3,154.7,-80.2,54.89,150.43,-85.63
375,c,40.1,150.1,-81,47.83,153.2,-87.73
377,c,43.5,158.5,-73.2,50.77,156.93,-65.39
379,c,26.3,136.3,-80.4,14.4,126.15,-85.12
381,c,26.6,139.3,-89.6,28.72,135.82,-92.11
383,c,17.3,149.5,-83.1,9.62,142.89,-79.7
385,c,22,150.7,-90.4,19.28,147.33,-99.78
387,c,14,149.7,-90.3,4.45,142.37,-98.03
389,c,17.1,143.6,-87.7,13.62,147.63,-80.42
391,c,13.5,142.3,-95.8,4.88,137.78,-107.49
393,c,11.5,144.6,-88.6,1.65,135.16,-85.85
395,c,16.9,146.4,-92.3,14.25,150.14,-98.91
397,c,31.4,142.7,-77.1,30.25,145.62,-68.77
399,c,28.8,146,-80.3,25.45,144.78,-84.18
401,c,32.5,145.2,-79.3,38.84,144.2,-79.16
403,c,27.9,145.3,-78.7,24.23,148.03,-74.27
405,c,35.3,151.9,-84,34.62,158.25,-86.7
407,c,32.2,142.7,-81.4,28.74,143.31,-76.87
409,c,32.8,154.3,-88.6,34.54,159.07,-96.5
411,c,43,157.2,-89.1,54.78,154.19,-87.71
413,c,43.3,160.1,-91.3,52.74,152.33,-99.84
415,c,35.7,159.7,-91.2,27.01,159.17,-82.84
417,c,42,152,-86.4,41.45,157.55,-82.75
419,c,29.9,152.7,-85.1,20.7,164.1,-80.46
421,c,24,160.5,-91.5,17.4,154.63,-102.15
423,c,22.3,151.9,-89.3,8.51,150.8,-91.04
425,c,23.4,153,-87.6,13.14,152.13,-82.16
427,c,34.2,156.9,-90,45.24,158.3,-89.44
429,c,36.1,152.9,-87.2,46.87,152.68,-81.34
431,c,34.8,155.2,-86,41.51,156.96,-79.11
433,c,31.4,147,-95.7,27.93,139.2,-107.25
435,c,35.2,150.2,-96.6,34.08,140.23,-106.83
437,c,28.4,152.7,-96.6,18.7,149.33,-103.26
439,c,30.7,152.8,-89,24.55,160.2,-81.12
441,c,40.4,153.9,-94.8,51.91,149.85,-101.43
443,c,29.6,167,-90.8,17.3,169.01,-97.03
445,c,35,160,-90.4,40.93,164.9,-81.59
447,c,31.2,159.1,-100.2,25.61,159.78,-115.87
449,c,31,162.7,-94.2,17.56,163.06,-98.97
451,c,39.1,161,-96.4,49.82,149.14,-106.27
453,c,34.1,162.8,-91.6,32,166.65,-76.94
455,c,-0.1,70.5,-28.8,-4.23,65.56,-32.63
457,c,7.3,68.6,-27.8,13.76,59.82,-27.06
459,c,0.9,69.1,-27.4,-4.58,68.54,-28.05
461,c,3.3,73.6,-24.4,-2.96,68.79,-23.08
463,c,4.1,72.4,-24.6,10.77,78.66,-19.48
465,c,-6.1,58.6,-36.7,-11.43,54.45,-35.35
467,c,1.7,53.2,-46.7,10.58,47.5,-57.61
469,c,-2.8,52.4,-48,-7.72,45.02,-59.27
471,c,3.1,46.3,-48.6,7.24,33.99,-56.53
473,c,-5.2,51.4,-48.3,-12.66,44.44,-53.28
475,c,1.6,51.4,-51.3,2.93,42.84,-59.79
477,c,-1.7,54.2,-49.1,-9.24,49.45,-54.7
479,c,7.1,75.9,-31.2,4.58,72.77,-35.04
481,c,9.1,79.2,-31.2,4.7,73.69,-39.89
483,c,19.4,76.3,-25.3,30.15,61.84,-24.92
485,c,14.5,78.9,-33.4,8.14,64.8,-44.38
487,c,18.2,81.9,-23.2,11.59,86.59,-8.93
489,c,22,81.8,-29.3,13.88,77.45,-39.58
491,c,29.1,74.3,-32.4,31.24,63.99,-36.17
493,c,31.7,73.9,-28,40.26,70.93,-27.34
495,c,35.2,72.2,-32.6,34.48,62.98,-39.23
497,c,35.9,65,-33.6,33,55.98,-39.16
499,c,36.5,63.4,-28.9,29.31,54.21,-34.35
501,c,38.6,63.8,-29.4,36.63,54.87,-34.2
503,c,42.2,70.1,-26.6,41.29,73.2,-17.69
505,c,42.5,61.5,-31.3,44.39,53.88,-37.42
507,c,43.5,71.7,-33.3,43.82,66.15,-41.04
509,c,48.4,69.5,-24.2,50.46,58.01,-18.12
511,c,48.3,61.2,-33.8,51.86,49.16,-37.57
513,c,51.5,69.1,-22,58.62,60.13,-14.92
515,c,53.1,61.6,-29.9,57.67,42.27,-29.76
517,c,47.2,65,-35.1,44.43,51.09,-48.64
519,c,53.1,66.3,-30.5,60.63,54.41,-30.17
521,c,10.9,66.1,-33.2,15.5,60.28,-33.09
523,c,11,73.7,-42.7,16,64.92,-52.37
525,c,6.1,72.4,-41.7,-2.76,64.77,-51.14
527,c,-20.1,62.5,-35.9,-22.66,60.27,-27.86
529,c,-19.4,62,-39.9,-15.97,70.11,-40.28
531,c,-16.2,61.1,-43,-10.77,62.61,-52.32
533,c,-20.2,58,-35.4,-22.64,53.02,-25.88
535,c,-20.8,54.6,-45.1,-23.9,50.62,-53.65
537,c,-14.8,54.7,-45.6,-10.34,50.21,-51.27
539,c,-24.1,55,-38.2,-31.46,54.31,-28.9
541,c,-21.6,59.3,-44.5,-23.53,63.58,-54.87
543,c,-23.1,52.3,-37.2,-24.67,45.45,-27.89
545,c,-25.6,53.9,-42.7,-32.83,53.86,-42.55
547,c,-27.5,47.4,-48.8,-33.01,43.22,-52.68
549,c,-28.2,51.4,-48.7,-31.44,49.23,-57.28
551,c,-30.4,43.6,-45.4,-37.38,34.57,-47.68
553,c,-24,47.8,-50.7,-22.67,36.11,-59.08
555,c,-34.3,45.5,-44.6,-50.25,34.06,-40.28
557,c,-29,46.7,-51.4,-34.11,36.39,-69.07
559,c,-31.9,50.5,-44.4,-45.96,42.35,-41.19
561,c,-1.6,97.4,-48.9,-1.6,95.83,-44.39
563,c,2.9,98.1,-51.4,9.91,95.84,-53.44
565,c,-5.8,72.1,-72.9,-11.97,65.75,-69.3
567,c,8.3,64.1,-74.8,11.23,52.82,-68.57
569,c,4.9,68.6,-81.5,0.68,61.38,-82.77
571,c,15.7,67.9,-84.7,24.85,63.34,-81.9
573,c,14.5,62.6,-90.4,13.31,57.93,-95.38
575,c,25.9,65.5,-84.9,36.88,56.4,-81.99
577,c,24.6,64.3,-90.7,34.08,60.74,-95.57
579,c,22.1,64.9,-83.7,26.58,55.88,-77.31
581,c,32.5,68.2,-86,44.25,52.79,-89.68
583,c,25.4,70.5,-92.2,36.44,66.58,-96.3
585,c,22.7,72.5,-88.3,15.89,71.38,-95.37
587,c,-2.1,73.1,-81.5,-7.01,68.98,-80.36
589,c,7.4,52.8,-76.6,11.69,46.42,-72.2
591,c,13.9,51.3,-80.5,19.51,41.24,-79.97
593,c,10.9,49.9,-73.2,10.29,39.86,-71.98
595,c,13.1,51.2,-86.5,18.31,41.66,-98.54
597,c,10,42.9,-81,7.66,28.59,-88.55
599,c,8.7,49.8,-75.9,3.35,48.17,-65.26
601,c,-0.2,66.9,-88.5,-14.93,61.34,-85.68
603,c,1.9,64.7,-93.7,-1.97,59.43,-99.49
605,c,0.2,68.2,-91.4,1.81,73.87,-83.54
607,c,-0.8,62.6,-94.8,-10.74,54.53,-100.16
609,c,-3.5,66.6,-94.3,-14.19,60.39,-98.17
611,c,1.8,69.4,-96.8,2.77,65.54,-100.74
613,c,1.5,62.8,-97.2,4.02,63.02,-103.45
615,c,-3.5,67,-97.4,-11.37,70.96,-96.8
617,c,-3.1,68.7,-105.5,-10.84,71.52,-120.71
619,c,-3.1,70.9,-100.9,-0.52,76.84,-108.23
621,c,-13.5,73.1,-104.9,-26.02,62.94,-110.73
623,c,-7.9,69.5,-108.3,-11.09,57.85,-121.1
625,c,-10.7,73.8,-101.4,-21.28,74.16,-104.03
627,c,-11,70.7,-106,-19.44,63.75,-114.28
629,c,-0.8,56.8,-85.3,-5.72,47.4,-78.79
631,c,0.3,58.1,-91.4,4.75,56.95,-102.82
633,c,-1.9,55.1,-85.5,-0.64,46.38,-90.89
635,c,-3,58.1,-84.7,-6.33,51.21,-77.65
637,c,12.1,58.8,-93.2,14.38,39.31,-90.22
639,c,12.2,64,-100.3,17.54,61.08,-100.76
641,c,13.7,64.3,-95.4,21,52.58,-94.8
643,c,9,65.1,-99.5,19.28,68.98,-103.84
645,c,2.7,61.1,-96.4,10.81,57.55,-107.69
647,c,1.2,62.4,-100.6,11.74,52.17,-104.72
649,c,-3.2,56,-98.1,-10.51,43.85,-99.92
651,c,0.6,65.4,-95.9,-4.52,75.18,-85.42
653,c,-0.5,59.8,-100,0.18,57.44,-105.24
655,c,-5.2,59.9,-99,-14.02,58.65,-103.05
657,c,0.1,63.7,-101,3.86,67.58,-108.16
659,c,-2.4,65.1,-99.3,-9.68,69.32,-102.99
661,c,-2.9,67.8,-96.9,-11.13,72.74,-91.6
663,c,-2.8,56,-104.9,-10.37,39.52,-109.28
665,c,8.3,56.4,-106.3,18.2,41.44,-112.48
667,c,-2.5,58.3,-107.8,-10.19,44.97,-110.46
669,c,9.7,56.7,-110.8,18.95,44.43,-119.63
671,c,7.5,62.6,-106.9,-4.2,69.01,-115.13
673,c,5.5,60.8,-116.1,4.86,49.32,-123.76
675,c,12.8,57,-106.5,26.84,61.18,-107.52
677,c,1.9,63.5,-115.2,-4.06,49.36,-122.43
679,c,14.3,61.3,-113,22.83,48.27,-122.51
681,c,7.9,76.9,-111,12.29,83.1,-103.95
683,c,5.9,72.9,-117,6.41,73.19,-126.21
685,c,13.4,67.1,-115.1,25.9,54.81,-120.72
1,d, -25.7, 83.2, -68.8,-28.02, 78.78, -72.89
3,d, -24.6, 83.2, -69.4,-31.51, 86.32, -68.59
5,d, -26.1, 81.4, -71.2,-35.46, 69.49, -72.98
7,d, -18.1, 85.6, -73.4,-12.92, 85.01, -86.92
9,d, -22.5, 80.7, -74.7,-30.97, 72.17, -81.08
11,d, -15.6, 78.0, -74.9,-8.19, 73.10, -84.04
13,d, -18.1, 79.6, -75.5,-19.38, 76.84, -78.29
15,d, -19.0, 80.5, -78.7,-26.33, 77.63, -80.87
17,d, -12.6, 83.1, -82.9,-4.22, 77.94, -88.49
19,d, -13.8, 84.0, -80.3,-8.21, 89.20, -72.92
21,d, -12.1, 80.8, -86.6,-7.68, 75.98, -95.08
23,d, -8.3, 82.0, -83.7,1.05, 80.38, -89.31
25,d, -15.8, 82.6, -83.8,-22.12, 80.80, -88.08
27,d, -33.0, 73.4, -78.1,-26.87, 61.67, -83.34
29,d, -37.8, 69.7, -82.5,-30.64, 59.07, -86.78
31,d, -46.6, 63.3, -74.1,-42.20, 53.76, -66.97
33,d, -49.5, 57.4, -82.1,-50.80, 46.49, -83.46
35,d, -51.2, 65.0, -77.4,-49.59, 56.87, -69.97
37,d, -52.0, 60.1, -77.0,-50.07, 53.14, -67.04
39,d, -47.2, 62.8, -82.6,-43.24, 58.18, -86.38
41,d, -56.6, 56.8, -80.5,-57.64, 50.14, -66.65
43,d, -63.9, 47.2, -84.9,-72.68, 37.37, -84.97
45,d, -60.4, 52.2, -80.1,-61.48, 42.51, -75.26
47,d, -62.1, 53.4, -84.9,-61.68, 57.08, -87.78
49,d, -62.9, 50.9, -81.7,-70.49, 48.54, -76.20
51,d, -47.8, 50.6, -90.7,-35.94, 38.07, -94.29
53,d, -56.8, 49.8, -98.0,-57.92, 39.11, -108.48
55,d, -61.6, 52.3, -94.7,-66.24, 48.75, -93.74
57,d, -59.4, 50.4, -99.5,-63.57, 45.74, -106.11
59,d, -57.3, 51.8, -102.6,-55.40, 45.33, -109.56
61,d, -61.3, 48.2, -101.5,-65.06, 37.93, -107.04
63,d, -60.2, 51.6, -96.5,-69.85, 49.54, -98.86
65,d, -61.1, 53.4, -87.9,-67.89, 46.49, -80.05
67,d, -54.8, 46.8, -99.0,-45.10, 28.56, -102.50
69,d, -63.6, 45.2, -91.9,-71.52, 32.48, -85.72
71,d, -60.7, 52.4, -100.2,-71.17, 55.68, -110.71
73,d, -65.4, 44.7, -100.7,-77.78, 30.98, -102.65
75,d, -64.7, 50.5, -97.0,-69.60, 46.97, -89.99
77,d, -56.3, 50.8, -104.6,-45.69, 39.83, -109.74
79,d, -61.5, 54.1, -111.4,-65.00, 50.45, -118.18
81,d, -56.1, 54.1, -114.2,-52.41, 44.43, -117.44
83,d, -62.5, 58.5, -110.6,-69.01, 58.93, -115.55
85,d, -58.9, 58.1, -116.2,-55.13, 48.69, -127.31
87,d, -56.2, 56.8, -111.1,-46.75, 51.97, -115.00
89,d, -66.6, 46.2, -95.3,-74.39, 36.84, -87.27
91,d, -69.7, 51.6, -95.8,-72.80, 51.92, -91.41
93,d, -72.1, 47.6, -101.4,-76.60, 42.71, -107.59
95,d, -74.7, 48.1, -96.1,-83.02, 40.07, -94.73
97,d, -70.7, 53.6, -101.1,-72.95, 56.67, -104.13
99,d, -67.5, 47.0, -98.2,-71.22, 43.34, -96.11
101,d, -64.8, 53.2, -102.9,-66.50, 55.25, -109.08
103,d, -69.8, 49.8, -109.5,-73.82, 43.81, -116.06
105,d, -71.6, 55.0, -102.1,-79.32, 51.72, -96.58
107,d, -68.1, 54.2, -113.1,-65.91, 44.66, -124.88
109,d, -72.5, 54.7, -113.4,-80.87, 44.72, -124.03
111,d, -72.0, 55.0, -106.7,-81.11, 52.57, -101.92
113,d, -65.9, 56.9, -110.2,-56.75, 59.86, -114.57
115,d, -30.0, 95.6, -85.3,-24.33, 86.72, -90.61
117,d, -26.1, 98.3, -86.9,-20.06, 92.20, -86.17
119,d, -28.6, 96.3, -93.5,-18.71, 101.72, -94.14
121,d, -33.6, 94.4, -93.8,-38.27, 89.47, -94.10
123,d, -27.8, 96.2, -95.2,-22.68, 98.92, -94.80
125,d, -31.7, 88.3, -100.5,-36.41, 79.00, -107.23
127,d, -18.9, 88.0, -100.0,-11.80, 91.42, -97.56
129,d, -15.3, 89.7, -111.7,-18.08, 83.43, -116.44
131,d, -10.9, 88.5, -105.7,-8.91, 90.23, -97.21
133,d, -14.1, 87.7, -109.8,-24.01, 81.48, -113.38
135,d, -6.5, 86.1, -103.3,-5.11, 88.95, -94.63
137,d, -12.8, 86.9, -110.3,-16.57, 76.85, -111.64
139,d, -8.1, 89.2, -107.3,-10.06, 90.44, -104.97
141,d, -7.2, 83.3, -114.9,-4.14, 76.54, -121.43
143,d, -4.8, 86.5, -111.6,-3.27, 82.48, -117.10
145,d, 2.2, 85.0, -106.4,13.40, 81.99, -103.31
147,d, -1.1, 83.2, -113.4,7.86, 77.59, -121.47
149,d, 0.5, 84.0, -109.2,11.94, 83.67, -112.17
151,d, -2.0, 86.0, -107.7,6.38, 89.38, -105.51
153,d, -13.7, 91.9, -107.1,-5.47, 89.45, -100.89
155,d, -18.6, 98.6, -116.2,-20.76, 85.38, -124.04
157,d, -12.8, 92.4, -109.3,-15.82, 83.27, -105.72
159,d, -19.7, 98.6, -112.5,-21.41, 100.68, -108.46
161,d, -13.6, 96.8, -110.4,-6.54, 97.09, -107.23
163,d, -21.5, 97.8, -118.3,-25.58, 96.37, -124.40
165,d, -16.9, 97.3, -111.3,-21.18, 102.44, -109.08
167,d, -10.4, 95.8, -113.5,-1.84, 91.13, -117.24
169,d, -36.2, 89.4, -116.5,-43.83, 85.23, -123.44
171,d, -36.1, 90.2, -115.2,-36.41, 83.86, -110.27
173,d, -32.9, 97.6, -124.4,-26.58, 87.64, -129.01
175,d, -37.1, 89.1, -116.7,-43.15, 80.02, -112.77
177,d, -35.1, 92.9, -120.8,-39.32, 84.63, -122.87
179,d, -34.9, 94.1, -123.4,-36.76, 94.80, -131.39
181,d, -34.9, 93.0, -121.0,-34.92, 97.60, -117.65
183,d, -38.0, 91.2, -127.0,-46.41, 90.09, -136.03
185,d, -30.0, 95.0, -112.4,-35.05, 97.07, -111.38
187,d, -26.7, 95.2, -127.2,-24.90, 85.79, -139.30
189,d, -31.9, 100.2, -119.0,-40.37, 102.61, -117.45
191,d, -22.0, 92.5, -124.6,-4.04, 79.34, -122.67
193,d, -30.4, 99.7, -125.5,-37.82, 87.73, -132.41
195,d, -30.3, 100.3, -125.0,-35.04, 98.01, -129.25
197,d, -22.4, 96.5, -128.0,-16.44, 88.84, -134.56
199,d, -20.7, 96.8, -125.3,-16.22, 96.01, -126.96
201,d, -18.5, 97.5, -127.8,-12.26, 92.41, -134.66
203,d, -26.5, 100.0, -127.1,-31.34, 97.63, -130.54
205,d, -24.8, 101.8, -123.6,-27.16, 104.09, -119.48
207,d, -19.4, 103.2, -125.8,-7.58, 103.25, -129.52
209,d, -22.5, 101.1, -131.6,-17.58, 100.49, -142.78
211,d, -29.5, 101.3, -129.3,-39.32, 96.90, -137.56
213,d, -46.1, 98.9, -62.6,-52.45, 98.25, -60.09
215,d, -46.6, 99.2, -54.9,-57.20, 91.42, -47.25
217,d, -37.3, 102.8, -60.1,-30.83, 100.27, -64.47
219,d, -44.6, 100.5, -53.5,-48.45, 92.04, -47.37
221,d, -41.3, 104.7, -57.7,-44.77, 106.34, -63.03
223,d, -37.9, 103.4, -52.0,-30.23, 103.97, -39.83
225,d, -41.2, 104.4, -52.8,-43.81, 109.59, -40.94
227,d, -44.4, 89.5, -82.7,-47.01, 75.75, -85.07
229,d, -46.6, 89.4, -80.5,-49.68, 77.97, -77.83
231,d, -43.4, 92.7, -83.5,-37.58, 98.29, -84.79
233,d, -42.7, 91.1, -88.2,-40.03, 85.49, -91.82
235,d, -45.8, 89.1, -89.5,-41.74, 82.78, -95.53
237,d, -50.0, 89.0, -91.1,-47.79, 84.68, -99.56
239,d, -57.5, 83.8, -89.5,-66.02, 81.92, -92.86
241,d, -51.4, 91.3, -88.6,-45.57, 96.64, -91.16
243,d, -60.7, 87.3, -87.8,-73.73, 83.07, -88.22
245,d, -55.3, 80.2, -93.8,-53.20, 67.42, -98.34
247,d, -60.4, 86.2, -88.2,-74.17, 81.24, -89.22
249,d, -56.2, 84.6, -95.8,-60.50, 78.58, -104.07
251,d, -63.6, 84.4, -92.2,-75.85, 71.49, -99.76
253,d, -37.7, 100.1, -87.3,-34.02, 88.39, -87.12
255,d, -35.2, 112.8, -84.2,-24.48, 102.91, -84.52
257,d, -45.1, 112.7, -79.9,-54.99, 111.95, -78.03
259,d, -38.0, 111.1, -77.6,-30.23, 111.42, -68.53
261,d, -39.0, 114.1, -76.4,-41.92, 121.61, -70.66
263,d, -38.1, 116.7, -80.6,-44.21, 117.39, -86.42
265,d, -31.6, 115.0, -77.7,-25.96, 116.14, -73.61
267,d, -35.3, 113.5, -75.5,-32.49, 116.50, -66.26
269,d, -31.1, 112.5, -76.6,-20.88, 105.18, -73.22
271,d, -41.1, 109.5, -91.3,-34.33, 96.59, -91.45
273,d, -52.2, 107.1, -89.1,-53.73, 98.91, -87.75
275,d, -49.9, 103.3, -95.9,-52.60, 94.23, -103.21
277,d, -47.1, 111.6, -99.6,-43.11, 107.50, -102.67
279,d, -50.7, 115.1, -98.0,-51.49, 115.01, -90.33
281,d, -51.5, 107.8, -106.9,-55.48, 98.86, -114.39
283,d, -47.0, 112.7, -102.3,-39.77, 104.57, -98.57
285,d, -49.9, 112.4, -112.1,-46.95, 99.53, -122.09
287,d, -45.6, 114.4, -106.4,-40.99, 109.65, -106.69
289,d, -55.1, 119.8, -104.2,-53.88, 127.17, -86.49
291,d, -52.0, 121.8, -113.0,-60.41, 123.38, -116.00
293,d, -56.7, 126.2, -115.9,-58.61, 119.26, -122.32
295,d, -44.5, 123.5, -109.9,-41.67, 109.82, -108.65
297,d, -58.1, 123.2, -115.6,-64.90, 112.68, -123.96
299,d, -55.1, 131.4, -111.4,-54.22, 141.15, -103.24
301,d, -54.3, 128.6, -116.4,-46.37, 129.43, -115.49
303,d, -53.3, 130.9, -111.8,-55.07, 135.19, -99.20
305,d, -56.0, 128.6, -117.3,-65.16, 115.37, -129.77
307,d, -52.5, 114.8, -84.1,-48.69, 108.74, -71.36
309,d, -55.6, 113.5, -85.9,-55.88, 103.15, -79.33
311,d, -57.4, 120.1, -87.3,-55.63, 109.95, -77.56
313,d, -62.2, 115.4, -99.1,-61.05, 108.56, -102.67
315,d, -61.4, 118.3, -97.3,-57.78, 120.17, -94.11
317,d, -68.8, 112.4, -94.9,-70.22, 104.72, -94.11
319,d, -66.5, 117.9, -93.8,-63.76, 123.93, -92.23
321,d, -68.3, 113.5, -100.8,-70.96, 104.15, -107.68
323,d, -70.4, 112.8, -91.2,-75.21, 106.93, -84.68
325,d, -70.5, 112.6, -96.4,-73.03, 109.07, -102.76
327,d, -71.4, 111.9, -97.8,-73.15, 106.89, -100.84
329,d, -68.3, 115.6, -95.9,-67.08, 119.65, -95.15
331,d, -71.2, 114.4, -94.0,-74.89, 115.12, -89.19
333,d, -73.5, 114.8, -93.6,-82.57, 107.70, -87.10
335,d, -70.4, 112.4, -93.7,-71.79, 108.56, -92.88
337,d, -70.0, 115.8, -95.0,-68.95, 121.60, -90.85
339,d, -75.2, 109.2, -97.7,-83.44, 103.32, -102.93
341,d, -78.7, 116.3, -94.4,-89.87, 114.96, -90.46
343,d, -75.6, 116.4, -98.7,-75.53, 119.03, -105.79
345,d, -80.9, 113.9, -95.5,-90.40, 108.92, -98.06
347,d, -76.5, 114.6, -98.7,-83.57, 110.13, -105.86
349,d, -75.6, 116.4, -95.1,-81.26, 121.14, -90.04
351,d, -49.9, 116.4, -95.3,-43.89, 100.22, -94.43
353,d, -46.9, 117.7, -92.2,-42.20, 118.40, -89.28
355,d, -47.8, 122.4, -98.8,-44.47, 114.22, -102.17
357,d, -49.3, 124.0, -93.4,-45.02, 127.55, -86.18
359,d, -42.8, 123.0, -95.5,-36.52, 122.31, -96.25
361,d, -46.1, 124.3, -95.9,-48.79, 123.17, -99.88
363,d, -41.1, 127.8, -95.3,-30.87, 133.08, -91.24
365,d, -41.9, 125.4, -101.8,-36.66, 116.36, -107.77
367,d, -46.1, 131.1, -97.8,-52.07, 132.45, -101.69
369,d, -47.3, 132.4, -92.6,-45.27, 138.18, -84.37
371,d, -40.3, 132.7, -97.5,-31.21, 132.83, -103.12
373,d, -63.5, 120.1, -92.4,-70.09, 115.22, -82.89
375,d, -59.7, 129.3, -102.5,-61.79, 138.39, -98.34
377,d, -55.4, 128.7, -106.9,-55.59, 127.16, -100.13
379,d, -55.6, 136.5, -118.0,-68.52, 135.23, -122.86
381,d, -59.3, 128.3, -117.4,-62.67, 119.93, -120.50
383,d, -54.9, 136.6, -118.7,-50.85, 132.57, -110.85
385,d, -52.2, 125.0, -126.4,-51.24, 116.45, -137.73
387,d, -47.9, 133.9, -121.0,-40.45, 127.06, -120.57
389,d, -58.8, 129.8, -125.1,-62.88, 119.41, -126.27
391,d, -57.0, 133.8, -128.1,-56.26, 135.12, -133.92
393,d, -61.3, 137.7, -126.2,-69.57, 138.51, -129.95
395,d, -58.4, 133.7, -126.8,-54.79, 138.20, -127.68
397,d, -63.6, 131.5, -130.7,-71.91, 125.80, -139.46
399,d, -61.4, 133.6, -126.0,-69.39, 136.75, -122.18
401,d, -53.0, 133.2, -123.1,-46.61, 137.14, -118.86
403,d, -50.4, 134.7, -125.2,-45.81, 132.85, -126.39
405,d, -54.5, 136.7, -122.8,-55.60, 136.93, -118.56
407,d, -51.9, 134.9, -124.7,-50.44, 136.86, -129.01
409,d, -49.9, 136.8, -121.2,-40.01, 138.54, -116.78
411,d, -53.6, 126.3, -128.4,-54.07, 117.28, -133.51
413,d, -59.2, 132.5, -137.0,-63.20, 130.82, -140.46
415,d, -51.3, 134.6, -141.4,-47.85, 128.81, -144.83
417,d, -51.2, 131.6, -137.1,-48.41, 137.37, -134.00
419,d, -52.7, 129.7, -141.3,-49.56, 133.56, -145.13
421,d, -61.8, 140.0, -139.9,-68.67, 137.52, -140.37
423,d, -55.8, 132.6, -148.6,-53.38, 128.49, -160.55
425,d, -56.4, 135.4, -139.1,-60.54, 139.34, -130.83
427,d, -57.2, 134.9, -141.4,-59.64, 134.87, -139.88
429,d, -58.6, 132.6, -145.7,-68.42, 127.03, -153.98
431,d, -52.1, 136.2, -145.2,-45.58, 137.34, -157.54
433,d, -52.3, 128.6, -131.2,-50.33, 130.81, -138.87
435,d, -53.9, 135.1, -128.7,-60.68, 139.13, -130.15
437,d, -46.5, 134.2, -130.4,-37.34, 124.66, -132.40
439,d, -50.9, 134.8, -127.0,-44.52, 139.87, -122.74
441,d, -55.0, 136.5, -135.2,-60.12, 134.96, -143.89
443,d, -53.2, 139.9, -129.4,-57.48, 146.83, -123.08
445,d, -44.4, 137.4, -137.6,-36.44, 125.64, -145.24
447,d, -54.7, 145.5, -133.8,-63.37, 148.67, -134.90
449,d, -45.7, 143.7, -131.8,-39.02, 152.47, -126.50
451,d, -53.0, 149.2, -138.2,-56.37, 149.35, -151.37
453,d, -52.4, 147.2, -132.4,-59.54, 153.10, -128.08
455,d, -46.6, 149.8, -135.7,-33.58, 152.49, -144.78
457,d, -62.8, 119.2, -99.3,-68.40, 110.71, -102.67
459,d, -57.5, 127.9, -97.5,-54.15, 131.94, -93.32
461,d, -62.7, 128.3, -95.7,-68.98, 129.25, -89.08
463,d, -60.2, 128.8, -105.5,-60.58, 136.47, -114.88
465,d, -64.0, 131.0, -114.1,-70.28, 124.56, -121.03
467,d, -58.4, 133.9, -112.4,-50.86, 124.22, -112.68
469,d, -63.5, 129.6, -115.4,-68.53, 127.53, -120.56
471,d, -61.0, 135.2, -110.2,-58.55, 136.56, -105.99
473,d, -61.3, 131.7, -117.8,-59.34, 127.29, -125.09
475,d, -63.7, 137.3, -97.9,-73.41, 148.05, -100.24
477,d, -66.6, 141.8, -89.9,-72.67, 123.92, -83.44
479,d, -56.7, 143.2, -94.2,-48.56, 137.26, -95.64
481,d, -61.6, 145.6, -94.1,-66.29, 145.07, -99.26
483,d, -60.2, 147.7, -85.9,-57.57, 138.34, -72.67
485,d, -57.4, 147.3, -90.8,-48.53, 145.17, -88.86
487,d, -60.4, 147.7, -90.8,-59.46, 149.05, -97.75
489,d, -61.6, 145.3, -90.1,-64.70, 143.71, -90.79
491,d, -59.3, 150.0, -84.8,-58.16, 152.52, -77.92
493,d, -61.4, 150.4, -91.2,-67.18, 148.76, -95.22
495,d, -56.0, 157.4, -90.9,-51.89, 167.10, -92.32
497,d, -61.9, 156.4, -87.1,-62.73, 162.77, -77.79
499,d, -56.6, 154.1, -90.5,-56.22, 156.05, -96.40
501,d, -72.3, 136.5, -97.7,-89.80, 132.05, -90.64
503,d, -76.3, 134.7, -108.4,-80.85, 128.18, -121.97
505,d, -78.6, 135.8, -99.5,-88.55, 130.29, -89.43
507,d, -80.3, 134.2, -108.0,-85.30, 125.97, -116.08
509,d, -75.9, 133.7, -103.1,-73.29, 140.41, -107.95
511,d, -80.9, 133.2, -101.7,-88.17, 126.65, -98.20
513,d, -78.5, 135.1, -106.1,-77.19, 137.11, -108.99
515,d, -83.0, 133.7, -106.5,-91.15, 129.33, -107.76
517,d, -85.1, 134.5, -104.2,-94.78, 133.05, -97.71
519,d, -80.1, 136.8, -108.8,-80.35, 139.20, -115.32
521,d, -85.3, 138.6, -111.0,-89.68, 134.29, -118.19
